/film/arachnophobia/, [307, 755, 729, 3552, 4975, 15971, 11848, 9370, 1492, 1788]
/film/cry-baby/, [1042, 2354, 1887, 7168, 7871, 24194, 18546, 21287, 4897, 10770]
/film/glory/, [79, 239, 256, 1554, 2768, 11681, 16952, 23220, 6508, 6185]
/film/henry-v/, [41, 105, 107, 415, 602, 2226, 3035, 4623, 1525, 1445]
/film/pet-sematary/, [655, 2091, 2600, 10531, 14292, 39119, 28480, 26520, 5087, 9608]
/film/scrooged/, [544, 1654, 1929, 7470, 10535, 30091, 26366, 24391, 5404, 7513]
/film/a-nightmare-on-elm-street-4-the-dream-master/, [732, 2835, 4297, 14418, 17244, 27820, 11834, 7568, 1216, 2506]
/film/rambo-iii/, [669, 2427, 3241, 11392, 13599, 21703, 8733, 6209, 1018, 2530]
/film/a-muppet-family-christmas/, [27, 57, 53, 222, 254, 1363, 1472, 3231, 1091, 3664]
/film/the-brave-little-toaster/, [210, 521, 470, 2112, 2705, 8836, 6268, 6356, 1340, 3192]
/film/lethal-weapon/, [187, 674, 720, 4118, 6570, 29892, 39052, 53433, 12365, 13867]
/film/the-texas-chainsaw-massacre-2/, [1567, 3317, 3319, 9201, 10018, 22480, 18686, 21398, 6744, 9709]
/film/the-adventures-of-milo-and-otis/, [1070, 789, 492, 1591, 1556, 3588, 1623, 1775, 352, 1456]
/film/pretty-in-pink/, [469, 1695, 1821, 8830, 12395, 39059, 27679, 28174, 5727, 13479]
/film/fright-night/, [233, 777, 871, 4093, 6298, 23053, 26967, 31315, 7770, 9890]
/film/friday-the-13th-a-new-beginning/, [2624, 7434, 9007, 19294, 14704, 16535, 6735, 5001, 866, 1792]
/film/the-times-of-harvey-milk/, [2, 8, 12, 52, 86, 679, 1203, 3805, 1692, 1962]
/film/conan-the-destroyer/, [247, 952, 1362, 5059, 5888, 10849, 4146, 2824, 406, 950]
/film/friday-the-13th-the-final-chapter/, [722, 2452, 2997, 10181, 12920, 32622, 22736, 20752, 4501, 6615]
/film/a-christmas-story-1983/, [1902, 3592, 2588, 9256, 9891, 31941, 32539, 48625, 15280, 29408]
/film/wargames/, [73, 339, 516, 2982, 5571, 22064, 23632, 19653, 3782, 3943]
/film/halloween-iii-season-of-the-witch/, [3920, 7283, 6019, 15652, 15290, 31756, 22209, 22070, 5204, 8022]
/film/poltergeist/, [1123, 3385, 2889, 14924, 16956, 64585, 63657, 82760, 19694, 26949]
/film/stripes/, [178, 617, 858, 3451, 5037, 14430, 11075, 8396, 1579, 2062]
/film/superman-ii/, [192, 732, 1000, 5009, 7315, 23106, 18515, 16200, 3527, 4080]
/film/jack-frost-1979/, [49, 178, 248, 941, 1112, 2511, 967, 838, 152, 478]
/film/superman/, [280, 1071, 1049, 5595, 7793, 32314, 37326, 50951, 15215, 19769]
/film/jaws-2/, [702, 2471, 3250, 13365, 14433, 22344, 8427, 5546, 765, 1699]
/film/the-bingo-long-traveling-all-stars-motor-kings/, [3, 4, 10, 64, 109, 573, 578, 370, 57, 59]
/film/dolemite/, [84, 290, 373, 1224, 1662, 4002, 2255, 1784, 253, 614]
/film/black-christmas/, [340, 910, 1014, 3903, 5837, 20948, 30711, 54370, 23165, 27213]
/film/serpico/, [94, 297, 333, 1844, 3206, 16803, 31301, 55387, 16320, 11959]
/film/charlottes-web/, [61, 189, 198, 1072, 1585, 6156, 3860, 3505, 606, 1502]
/film/the-lorax/, [33, 61, 70, 334, 471, 2277, 2437, 3453, 779, 1594]
/film/the-cat-in-the-hat/, [22, 55, 58, 244, 335, 1206, 631, 501, 106, 234]
/film/claires-knee/, [97, 237, 191, 856, 1194, 4671, 6763, 10759, 4130, 3392]
/film/the-parent-trap/, [65, 207, 244, 1191, 1831, 6529, 4527, 4407, 928, 2212]
/film/the-ten-commandments-1956/, [148, 325, 298, 1492, 2049, 7366, 8637, 13677, 4524, 6594]
/film/on-the-waterfront/, [146, 299, 314, 1451, 2184, 9913, 17004, 39973, 23083, 23459]
/film/song-of-the-south/, [721, 988, 763, 1778, 1462, 2268, 1099, 855, 155, 418]
/film/the-broadway-melody/, [295, 1184, 1283, 2332, 1490, 1431, 459, 246, 45, 74]
/film/havoc-2025/, [806, 2278, 2891, 8873, 11468, 18110, 9622, 4622, 680, 956]
/film/snow-white-2025/, [18012, 18572, 14317, 27802, 21869, 24751, 10923, 7757, 1532, 3092]
/film/plankton-the-movie/, [716, 1620, 1722, 3522, 2878, 3398, 1371, 968, 175, 575]
/film/love-hurts-2025/, [1543, 4394, 6015, 11242, 8393, 8148, 3178, 2037, 337, 647]
/film/youre-cordially-invited/, [2045, 4985, 6769, 17583, 17261, 19413, 7249, 4575, 596, 1197]
/film/sorry-baby-2025/, [3, 4, 7, 28, 63, 160, 355, 1053, 773, 517]
/film/sunfish-other-stories-on-green-lake/, [0, 5, 2, 31, 52, 166, 184, 131, 47, 52]
/film/omaha/, [3, 9, 10, 54, 82, 263, 356, 561, 257, 154]
/film/dog-man/, [326, 724, 922, 3250, 4761, 15305, 12234, 11069, 2815, 6632]
/film/den-of-thieves-2-pantera/, [456, 1098, 1501, 5352, 8256, 17556, 11410, 6545, 1018, 1148]
/film/uglies/, [49101, 52095, 26009, 35636, 15360, 17408, 5320, 5289, 726, 2473]
/film/nightbitch/, [1766, 4115, 4970, 15828, 19909, 30692, 17791, 11653, 1958, 2901]
/film/the-last-showgirl/, [253, 982, 1502, 6535, 11382, 27069, 24368, 21148, 5024, 5547]
/film/the-life-of-chuck/, [8, 26, 19, 68, 106, 266, 373, 659, 349, 256]
/film/trigger-warning/, [1161, 2656, 2989, 4556, 2653, 2466, 780, 690, 102, 314]
/film/the-day-the-earth-blew-up-a-looney-tunes-movie/, [104, 270, 327, 1128, 2117, 8045, 11784, 12964, 3679, 4527]
/film/if-2024/, [1822, 4600, 5753, 17177, 21520, 41008, 25528, 21718, 4989, 10171]
/film/what-jennifer-did/, [1225, 2509, 2887, 8639, 6485, 8855, 2447, 2461, 222, 757]
/film/the-first-omen/, [1691, 3841, 3938, 14565, 19974, 60952, 74738, 81496, 19420, 16598]
/film/quiet-on-set-the-dark-side-of-kids-tv/, [130, 285, 280, 1216, 1758, 8007, 8513, 17187, 2756, 7237]
/film/irish-wish/, [7522, 14813, 11876, 22415, 12818, 15436, 4519, 4532, 569, 2369]
/film/the-greatest-hits/, [168, 519, 708, 2695, 4422, 11117, 9339, 7753, 1632, 2280]
/film/grand-theft-hamlet/, [246, 392, 393, 1358, 2140, 7065, 9099, 8476, 1873, 2262]
/film/argylle/, [12695, 24303, 23662, 46043, 37865, 45161, 21683, 16368, 3103, 6056]
/film/super-man-the-christopher-reeve-story/, [15, 32, 33, 215, 441, 2775, 4823, 11976, 4551, 7203]
/film/my-old-ass/, [1391, 2622, 2581, 9531, 14384, 46438, 59385, 77236, 24238, 31868]
/film/lift-2024/, [3933, 8636, 9090, 16774, 12057, 14697, 5958, 5451, 983, 2406]
/film/night-swim-2024/, [11587, 24927, 21370, 32048, 16284, 13807, 3812, 2484, 265, 1007]
/film/leave-the-world-behind-2023/, [14818, 30325, 27105, 89100, 93938, 181537, 115287, 96764, 18093, 22749]
/film/foe-2023/, [1300, 4773, 5627, 16710, 14993, 19621, 9832, 8217, 1611, 2779]
/film/no-one-will-save-you/, [2593, 5768, 5754, 19652, 24910, 58646, 48913, 36580, 6689, 7083]
/film/pain-hustlers/, [431, 1472, 2399, 9057, 12332, 20749, 10146, 6870, 893, 1521]
/film/next-goal-wins-2023/, [511, 1569, 2793, 9034, 15060, 33399, 21882, 14455, 2658, 3601]
/film/stamped-from-the-beginning/, [5, 6, 13, 51, 107, 401, 644, 934, 242, 459]
/film/they-shot-the-piano-player/, [30, 72, 112, 429, 598, 1346, 1148, 1047, 258, 327]
/film/humanist-vampire-seeking-consenting-suicidal-person/, [85, 215, 322, 1407, 2644, 12180, 23170, 37490, 13219, 13135]
/film/strays-2023/, [3643, 5772, 5659, 12462, 13304, 20568, 10382, 7461, 1462, 3551]
/film/haunted-mansion-2023/, [1923, 5712, 7322, 20163, 22845, 36252, 18478, 13527, 2371, 4125]
/film/extraction-2/, [527, 1736, 2346, 9862, 16866, 49375, 45020, 32592, 5988, 7914]
/film/the-boogeyman/, [2043, 5872, 7461, 25884, 30973, 47748, 22645, 14632, 2360, 3922]
/film/peter-pan-wendy/, [2553, 4478, 4336, 9549, 7862, 10028, 3806, 2221, 346, 619]
/film/boston-strangler/, [133, 487, 743, 4498, 8713, 23834, 12852, 7223, 919, 1340]
/film/scream-vi/, [4866, 11261, 11187, 38699, 47848, 135452, 136041, 173458, 52921, 78911]
/film/magic-mikes-last-dance/, [2160, 4476, 3987, 10027, 8741, 12225, 5486, 4324, 759, 1818]
/film/you-hurt-my-feelings-2023/, [222, 597, 744, 3293, 5475, 18622, 20014, 16593, 2572, 1769]
/film/fair-play-2023/, [956, 2107, 2104, 7836, 10868, 27313, 23045, 19139, 3639, 4136]
/film/plane-2023/, [707, 2020, 2823, 10330, 16465, 34529, 17729, 9413, 1367, 2188]
/film/shotgun-wedding-2022/, [1741, 4100, 4662, 11270, 10282, 13227, 5005, 3912, 587, 1478]
/film/selena-gomez-my-mind-me/, [353, 597, 507, 1660, 1693, 5285, 4354, 7539, 1975, 8517]
/film/hocus-pocus-2/, [3811, 8879, 8856, 27336, 27194, 52857, 24349, 21636, 3680, 9096]
/film/wendell-wild/, [429, 1070, 1411, 5746, 9872, 29104, 31089, 27472, 7014, 10800]
/film/good-night-oppy/, [5, 15, 29, 122, 318, 1306, 1642, 2181, 542, 739]
/film/sr/, [9, 37, 44, 232, 476, 2344, 3752, 5049, 905, 958]
/film/the-invitation-2022-1/, [4618, 10096, 10618, 23782, 17894, 20377, 7794, 5991, 892, 1899]
/film/orphan-first-kill/, [4218, 9368, 9524, 28649, 29840, 55802, 28482, 20973, 3533, 6798]
/film/thirteen-lives/, [30, 108, 189, 1006, 2450, 10601, 17875, 22752, 5426, 4517]
/film/spiderhead/, [2158, 6590, 9056, 29486, 32608, 38669, 15970, 9195, 1432, 1762]
/film/jackass-45/, [382, 709, 639, 2784, 3956, 15445, 15963, 15231, 2638, 4612]
/film/the-outfit-2022/, [144, 411, 635, 2953, 5591, 19385, 27901, 26596, 5786, 4745]
/film/uncharted-2022/, [9699, 25295, 29396, 89001, 98127, 160337, 74995, 54372, 8777, 16556]
/film/marry-me-2022/, [3243, 5984, 5581, 14548, 14100, 21860, 9293, 6537, 1033, 2597]
/film/the-ice-age-adventures-of-buck-wild/, [7026, 5932, 3069, 4472, 2185, 3866, 1404, 2489, 378, 2381]
/film/good-luck-to-you-leo-grande/, [313, 642, 609, 2521, 3787, 14220, 20530, 25649, 6379, 5720]
/film/when-you-finish-saving-the-world/, [762, 1801, 2244, 7027, 8269, 12836, 6413, 4018, 678, 1038]
/film/sing-2/, [2985, 5598, 5467, 17951, 20727, 55734, 42172, 46648, 11472, 27540]
/film/the-tender-bar/, [130, 453, 880, 3348, 5194, 11711, 7471, 5133, 888, 1204]
/film/the-black-phone/, [6457, 15897, 15985, 61178, 78097, 216329, 196969, 213848, 47810, 81270]
/film/the-guilty-2021/, [3985, 11264, 12433, 46628, 59800, 119875, 69612, 49890, 9100, 12856]
/film/happening/, [68, 132, 107, 645, 1055, 5187, 10602, 20955, 7067, 5100]
/film/gunpowder-milkshake/, [891, 2354, 3063, 8961, 10994, 18653, 10847, 7689, 1443, 2304]
/film/blue-bayou-2021/, [37, 127, 166, 613, 1056, 3183, 4304, 5580, 1994, 2449]
/film/the-tomorrow-war/, [3077, 7564, 9211, 25697, 30010, 48688, 25534, 16594, 2951, 4578]
/film/the-conjuring-the-devil-made-me-do-it/, [5875, 16970, 18747, 67136, 70156, 124028, 56347, 52659, 9403, 28832]
/film/the-fallout/, [1090, 2585, 2621, 10293, 14029, 46266, 52505, 70506, 19293, 28099]
/film/cherry-2021/, [1343, 3373, 4004, 9760, 10073, 16635, 10856, 10393, 2614, 4813]
/film/palmer/, [84, 158, 235, 1087, 2024, 7960, 9854, 9984, 2227, 4333]
/film/outside-the-wire/, [533, 1635, 2573, 6845, 5411, 5211, 1801, 1109, 151, 287]
/film/locked-down-2021/, [806, 2025, 1908, 3736, 2845, 2873, 1187, 660, 88, 165]
/film/the-life-ahead/, [91, 224, 365, 1396, 2251, 6799, 4839, 3491, 624, 924]
/film/love-and-monsters/, [1826, 4642, 4957, 19354, 25952, 76119, 70947, 52057, 9120, 12256]
/film/french-exit-2020/, [108, 297, 390, 1407, 1923, 3883, 2613, 2063, 451, 445]
/film/joe-bell/, [196, 344, 459, 1115, 1362, 2072, 938, 731, 118, 310]
/film/antebellum/, [1324, 3190, 3266, 7262, 6413, 9050, 5210, 4589, 1058, 2032]
/film/greenland/, [1235, 3246, 4020, 13848, 18671, 40185, 23843, 15563, 2561, 4031]
/film/unhinged-2020/, [2479, 5067, 5889, 15275, 16635, 25245, 11632, 7537, 1074, 2168]
/film/greyhound/, [310, 937, 1404, 6155, 9353, 24359, 18740, 13198, 2400, 2872]
/film/alive-2020/, [1209, 2984, 3470, 13152, 17517, 48656, 29326, 23018, 3742, 8028]
/film/the-lovebirds/, [489, 1534, 2177, 8650, 11754, 21581, 10596, 6991, 1119, 2021]
/film/dangerous-lies/, [1627, 3255, 2584, 4911, 3000, 3508, 1113, 1046, 153, 426]
/film/the-last-dance-2020/, [152, 134, 97, 610, 955, 5773, 9990, 36449, 28077, 39469]
/film/the-hunt-2020/, [2598, 5910, 6830, 20716, 26661, 56719, 38226, 27717, 4894, 6737]
/film/spenser-confidential/, [1330, 4315, 5360, 13911, 14128, 18249, 7111, 4562, 591, 1305]
/film/to-all-the-boys-ps-i-still-love-you/, [9390, 19254, 16117, 52344, 41899, 74361, 29354, 34123, 5969, 20473]
/film/his-house/, [686, 1665, 1804, 6990, 10051, 31735, 37869, 38025, 8636, 8666]
/film/i-carry-you-with-me/, [12, 35, 38, 170, 280, 934, 1151, 1439, 413, 339]
/film/underwater-2020/, [1725, 5004, 6625, 22028, 27815, 49347, 26588, 16392, 2471, 3804]
/film/jumanji-the-next-level/, [4976, 13387, 15262, 55573, 66310, 139200, 66102, 52506, 7931, 18053]
/film/gemini-man-2019/, [3487, 8775, 10261, 25999, 23075, 26573, 10668, 6276, 896, 1555]
/film/between-two-ferns-the-movie/, [783, 2451, 3371, 11522, 15219, 26747, 13043, 8216, 1163, 2147]
/film/the-two-popes/, [505, 1334, 1400, 6638, 10228, 39843, 52898, 67144, 16420, 15260]
/film/7500/, [281, 576, 712, 2548, 4113, 9454, 5795, 3170, 487, 436]
/film/crawl-2019/, [2317, 5884, 6492, 19923, 22994, 50855, 32601, 20105, 2778, 3898]
/film/childs-play-2019/, [4108, 8260, 7835, 19985, 19789, 31580, 15041, 8577, 1081, 1720]
/film/vivarium/, [6972, 14229, 14595, 44117, 46167, 78163, 43701, 34619, 6465, 10636]
/film/hellboy-2019/, [7946, 15600, 13298, 22672, 14753, 16689, 6175, 4580, 625, 1697]
/film/five-feet-apart/, [2824, 6153, 5906, 21599, 24321, 65556, 47765, 63521, 17606, 57109]
/film/the-art-of-self-defense-2019/, [288, 622, 754, 3044, 5063, 16346, 23325, 24559, 6338, 3885]
/film/long-shot-2019/, [946, 2463, 2797, 10516, 15281, 42636, 40426, 29097, 4771, 4695]
/film/the-vast-of-night/, [327, 824, 913, 3780, 6196, 18000, 23892, 26090, 7145, 5072]
/film/extremely-wicked-shockingly-evil-and-vile/, [1631, 4573, 5423, 21134, 27727, 62223, 39028, 31041, 5453, 8918]
/film/glass-2019/, [6077, 16021, 17091, 58244, 62424, 125127, 71525, 61214, 12013, 20074]
/film/mary-poppins-returns/, [2033, 5408, 5114, 20401, 22261, 52894, 30616, 28207, 5772, 9441]
/film/creed-ii/, [445, 1546, 2007, 10373, 18351, 70855, 85839, 84639, 20574, 19242]
/film/the-meg/, [11580, 29491, 30894, 79480, 63571, 86286, 31170, 25320, 3594, 11306]
/film/the-first-purge/, [3950, 9951, 10487, 27368, 23528, 32670, 12562, 10581, 1583, 4139]
/film/the-kissing-booth/, [85385, 83689, 35633, 64280, 28396, 47667, 15297, 20723, 2787, 13313]
/film/truth-or-dare-2018/, [14117, 26986, 19917, 36085, 21813, 27527, 10163, 9278, 1358, 3607]
/film/the-commuter/, [545, 1876, 3037, 11100, 15878, 28182, 13192, 7707, 1102, 1863]
/film/jigsaw-2017/, [5305, 14100, 16019, 37811, 31466, 40039, 16158, 13331, 2304, 5827]
/film/the-foreigner-2017/, [214, 768, 1046, 4560, 7548, 20840, 17220, 10159, 1553, 1772]
/film/stronger/, [128, 362, 452, 2518, 4591, 15942, 17505, 14971, 2881, 3164]
/film/veronica-2017-1/, [2357, 4935, 4486, 14652, 15113, 32347, 19192, 16449, 3079, 5835]
/film/my-friend-dahmer/, [817, 2111, 2379, 8542, 10371, 22644, 12469, 8951, 1357, 2166]
/film/the-bye-bye-man/, [12725, 13243, 6042, 7763, 3552, 4302, 1401, 1261, 212, 733]
/film/office-christmas-party/, [1467, 4231, 5269, 13815, 14329, 19350, 8218, 5507, 793, 1578]
/film/keeping-up-with-the-joneses/, [693, 2089, 2925, 8345, 8775, 11391, 4328, 2723, 344, 828]
/film/the-accountant-2016/, [825, 2551, 3505, 15063, 25040, 69693, 66382, 52518, 10603, 10998]
/film/the-autopsy-of-jane-doe/, [1630, 4627, 5181, 20794, 28903, 78344, 64073, 56733, 11181, 16591]
/film/the-purge-election-year/, [3644, 9866, 10371, 31432, 30927, 50705, 21480, 18830, 3051, 7808]
/film/teenage-mutant-ninja-turtles-out-of-the-shadows/, [2871, 6821, 7678, 20303, 17552, 22640, 7998, 5292, 805, 2111]
/film/money-monster/, [302, 900, 1349, 5951, 9263, 21485, 12984, 6993, 967, 978]
/film/neighbors-2-sorority-rising/, [3114, 8249, 10205, 31177, 30439, 39497, 14242, 8797, 982, 2380]
/film/the-belko-experiment/, [871, 2529, 3718, 11339, 15362, 27528, 14847, 9079, 1556, 2023]
/film/hush-2016/, [3559, 8717, 8315, 30564, 35859, 101195, 83194, 85859, 16330, 28565]
/film/the-boy-2016/, [4432, 11555, 11055, 31351, 27032, 42919, 18603, 16146, 2416, 6084]
/film/sinister-2/, [2674, 6905, 7761, 18635, 14687, 19984, 7965, 7719, 1409, 3521]
/film/paper-towns/, [6208, 14471, 11962, 34277, 24938, 36234, 14514, 11688, 1916, 4913]
/film/poltergeist-2015/, [3719, 8390, 7675, 16016, 8978, 10191, 2925, 2609, 348, 1062]
/film/furious-7/, [3427, 8035, 6997, 25791, 29742, 83198, 66122, 66502, 15946, 31860]
/film/fifty-shades-of-grey/, [58691, 73413, 37220, 62932, 28305, 44934, 14105, 19067, 2897, 14315]
/film/love-mercy/, [41, 138, 185, 986, 1890, 8578, 15074, 22603, 7687, 6079]
/film/oculus/, [1072, 3046, 3088, 11834, 14068, 39150, 32509, 29042, 5672, 7137]
/film/world-war-z/, [5752, 16064, 16509, 64516, 75336, 201589, 142002, 127028, 24233, 43306]
/film/short-term-12-2013/, [121, 296, 280, 1328, 2150, 10759, 19119, 45418, 26198, 27386]
/film/the-spectacular-now/, [1895, 5120, 4337, 19048, 21825, 62626, 47497, 45225, 9848, 10863]
/film/pitch-perfect/, [5606, 13656, 10697, 46618, 49334, 174934, 138711, 201942, 50736, 184244]
/film/frankenweenie-2012/, [1116, 3036, 2621, 13377, 17540, 66687, 58830, 66620, 13163, 34619]
/film/the-campaign/, [1102, 3619, 4666, 13812, 14935, 20817, 9274, 5134, 765, 1182]
/film/snow-white-and-the-huntsman/, [3278, 10622, 11772, 36924, 31198, 46468, 17860, 15266, 2001, 5700]
/film/the-woman-in-black-2012/, [1460, 4613, 5097, 20404, 22877, 46705, 23402, 16640, 2179, 4234]
/film/the-twilight-saga-breaking-dawn-part-1/, [27944, 49913, 31286, 79688, 52655, 102459, 43435, 65690, 13257, 68767]
/film/abduction/, [3818, 7477, 5115, 8891, 5251, 6443, 2288, 2232, 321, 1194]
/film/the-artist/, [570, 1610, 1312, 6011, 7306, 26222, 31497, 45589, 15346, 14241]
/film/fast-five/, [2289, 5359, 4700, 18795, 22778, 72380, 70396, 85580, 23314, 39054]
/film/margin-call/, [220, 621, 809, 3340, 5744, 19365, 25678, 25356, 6072, 4142]
/film/the-fighter-2010/, [152, 507, 610, 3572, 6433, 32693, 56963, 85317, 21768, 12317]
/film/incendies/, [547, 865, 739, 2697, 3713, 14515, 27148, 93172, 93268, 123382]
/film/grown-ups/, [13229, 25265, 20036, 50758, 48437, 114342, 74874, 100447, 25495, 97660]
/film/the-karate-kid-2010/, [3942, 10966, 11346, 39447, 44569, 98536, 57580, 55220, 10990, 26676]
/film/blue-valentine/, [1247, 3199, 2315, 12142, 14391, 58053, 74320, 127150, 42118, 47492]
/film/the-twilight-saga-new-moon/, [26752, 56005, 40878, 112543, 73044, 142768, 54939, 80514, 15078, 85528]
/film/barbie-and-the-three-musketeers/, [261, 737, 673, 2704, 2914, 11029, 8540, 15514, 4736, 21153]
/film/gi-joe-the-rise-of-cobra/, [3356, 9595, 9547, 22411, 15146, 17809, 6052, 4152, 502, 1396]
/film/the-proposal-2009/, [2596, 8452, 9224, 39436, 49129, 149658, 109180, 135843, 30633, 89531]
/film/dragonball-evolution/, [50108, 14758, 3548, 3208, 1051, 1027, 259, 247, 60, 927]
/film/paul-blart-mall-cop/, [8366, 19146, 15512, 34633, 26296, 37645, 16276, 14509, 2622, 9917]
/film/milk-2008/, [226, 403, 429, 2352, 3590, 17529, 23904, 33618, 7955, 6785]
/film/another-cinderella-story/, [1163, 2705, 2417, 7841, 6877, 15753, 8034, 11902, 2656, 13496]
/film/step-brothers/, [3974, 7897, 6853, 23882, 27281, 83530, 85001, 119758, 38437, 67182]
/film/the-happening/, [14853, 29150, 19412, 31014, 19272, 24092, 10306, 8431, 1602, 3407]
/film/taken/, [1178, 3261, 3685, 16502, 24063, 90582, 92920, 98208, 19118, 27196]
/film/lars-and-the-real-girl/, [451, 1117, 1108, 5314, 8304, 36475, 56315, 88052, 26584, 29965]
/film/hairspray-2007/, [1967, 4935, 3877, 16849, 17768, 59665, 50884, 74766, 21122, 53530]
/film/evan-almighty/, [3581, 11505, 12813, 33279, 26342, 32075, 10911, 7856, 1046, 2734]
/film/blades-of-glory/, [1396, 4213, 4682, 16286, 19765, 42039, 25712, 21002, 4182, 9458]
/film/superbad/, [4327, 10302, 7740, 37280, 43832, 203019, 242060, 493062, 176924, 332093]
/film/stranger-than-fiction-2006/, [362, 1157, 1201, 6008, 8734, 30269, 36128, 39645, 10267, 11431]
/film/talladega-nights-the-ballad-of-ricky-bobby/, [1125, 3073, 3423, 13121, 18493, 53201, 49483, 48183, 12021, 17774]
/film/barbie-and-the-magic-of-pegasus/, [360, 958, 880, 3393, 3672, 12744, 8844, 14728, 4194, 18656]
/film/walk-the-line/, [158, 523, 650, 3789, 6366, 31555, 44838, 68372, 18603, 18739]
/film/spookley-the-square-pumpkin/, [523, 626, 334, 515, 266, 382, 133, 200, 52, 775]
/film/sideways/, [476, 1239, 1034, 4500, 5759, 21524, 31789, 48761, 17729, 14483]
/film/catwoman/, [27900, 27181, 11697, 14459, 6401, 8681, 3041, 3876, 659, 3704]
/film/scooby-doo-2-monsters-unleashed/, [2424, 7712, 8309, 24923, 26181, 59325, 33615, 39385, 9748, 39722]
/film/50-first-dates/, [3516, 9687, 9132, 37549, 45582, 142211, 101297, 117245, 25041, 75081]
/film/the-last-samurai/, [785, 2148, 1908, 8853, 11911, 40550, 50317, 67160, 22472, 25179]
/film/shanghai-knights/, [446, 1623, 2121, 8448, 9983, 18217, 7347, 4569, 620, 1464]
/film/28-days-later/, [1176, 3147, 3216, 14653, 20475, 86152, 121024, 200042, 60157, 64525]
/film/the-santa-clause-2/, [1221, 4146, 5248, 16874, 16541, 25960, 10961, 10254, 1810, 4821]
/film/battle-royale/, [718, 1608, 1843, 7082, 10892, 41138, 60922, 103951, 36759, 38214]
/film/scream-3/, [2521, 9282, 12876, 56303, 71504, 140622, 62959, 50911, 8989, 23187]
/film/the-insider/, [89, 234, 238, 1293, 2155, 9803, 17024, 35741, 20005, 14682]
/film/the-parent-trap-1998/, [1200, 4529, 4605, 25693, 31575, 136833, 114451, 201796, 53118, 206956]
/film/i-know-what-you-did-last-summer/, [1413, 5473, 7079, 30131, 39219, 80462, 41918, 32796, 5374, 11566]
/film/the-net/, [372, 1632, 2232, 8088, 8741, 13206, 5306, 3854, 585, 1429]
/film/while-you-were-sleeping/, [347, 1207, 1450, 6433, 9412, 33263, 31501, 38270, 10667, 26322]
/film/ace-ventura-pet-detective/, [3823, 8127, 7381, 25148, 29095, 80097, 55773, 52594, 10656, 19910]
/film/mrs-doubtfire/, [868, 2860, 2629, 13626, 17776, 74107, 78296, 106818, 26131, 50218]
/film/sleepless-in-seattle/, [759, 2389, 2410, 11620, 15896, 54761, 48570, 51322, 12211, 19908]
/film/the-sandlot/, [391, 966, 846, 4290, 6307, 29606, 36167, 58980, 17360, 34234]
/film/the-goonies/, [1129, 3192, 2863, 13804, 17868, 74113, 85971, 142964, 43176, 89096]
/film/the-king-of-comedy/, [204, 469, 411, 2182, 3443, 18841, 41323, 119281, 80629, 59478]
/film/raging-bull/, [500, 1267, 1094, 5626, 7074, 31630, 51060, 138055, 90123, 106523]
/film/annie-hall/, [1567, 2895, 1923, 7970, 8663, 31031, 37912, 83919, 43007, 61815]
/film/apur-sansar/, [34, 36, 41, 147, 267, 1151, 2046, 6375, 5447, 8584]
/film/singin-in-the-rain/, [459, 1254, 904, 5453, 6085, 33292, 41442, 121421, 80513, 175448]
/film/final-destination-bloodlines/, [1, 1, 3, 10, 15, 48, 71, 75, 24, 40]
/film/novocaine-2025/, [853, 2023, 3016, 11215, 20344, 60094, 56774, 38078, 7382, 7472]
/film/death-of-a-unicorn/, [834, 2539, 4140, 13513, 19891, 37033, 26052, 17406, 3594, 4391]
/film/american-primeval-2025/, [24, 49, 54, 264, 416, 1577, 2653, 4685, 1522, 1488]
/film/the-last-of-the-sea-women/, [2, 4, 6, 40, 65, 378, 608, 1097, 261, 483]
/film/blink-twice/, [2938, 6689, 7564, 30293, 48041, 133743, 141587, 143674, 33474, 42008]
/film/outstanding-a-comedy-revolution/, [7, 5, 8, 41, 69, 423, 575, 782, 148, 336]
/film/young-woman-and-the-sea/, [23, 84, 113, 540, 1131, 4669, 6863, 8830, 2601, 3791]
/film/abigail-2024/, [3629, 8089, 8596, 28458, 39945, 98396, 81875, 66771, 13449, 17708]
/film/arthur-the-king-2024/, [262, 561, 859, 2721, 4390, 11739, 8921, 7012, 1500, 3134]
/film/god-country-the-rise-of-christian-nationalism/, [4, 4, 6, 28, 47, 183, 172, 234, 31, 82]
/film/nocturnes-2024/, [2, 11, 17, 58, 84, 236, 241, 241, 64, 79]
/film/the-outrun/, [145, 363, 493, 2634, 4513, 16297, 23760, 30758, 10156, 9777]
/film/sasquatch-sunset/, [1090, 1704, 1550, 3460, 3930, 6892, 4762, 3356, 684, 993]
/film/skywalkers-a-love-story/, [38, 87, 116, 381, 586, 1565, 1559, 1538, 331, 391]
/film/frida-2024/, [16, 27, 31, 136, 254, 1037, 1452, 2291, 607, 1243]
/film/lee-2023/, [148, 446, 692, 3204, 6013, 17311, 16698, 15512, 3411, 4456]
/film/dicks-the-musical/, [1254, 1816, 1656, 3623, 4133, 8148, 5976, 5607, 1385, 2591]
/film/origin-2023-1/, [179, 380, 460, 1180, 1549, 3283, 3590, 5285, 2173, 3326]
/film/carol-doda-topless-at-the-condor/, [0, 2, 3, 14, 46, 145, 145, 115, 16, 36]
/film/fingernails/, [326, 939, 1158, 4543, 6221, 11351, 6540, 3829, 634, 748]
